id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
6754,Hawkins,Jordan,20.58,NOR,SG,@ MIN,28.00,11.08,2.33,3.62,1.23,0.64,0.45,1.15,1.45,1.19,0.32,3.78,6.75,0.01,0.000,,
6171,Smith,Jalen,20.55,IND,PF/C,UTA,18.00,9.70,0.71,5.38,0.98,0.36,0.96,0.89,3.08,1.41,0.48,3.79,3.06,0.03,0.000,,
5988,Dort,Luguentz,20.29,OKC,SG/SF,CLE,29.00,10.93,1.66,3.98,1.31,0.71,0.30,1.04,2.01,1.93,0.53,3.67,5.40,0.01,0.000,,
5677,Sexton,Collin,20.27,UTA,PG/SG,@ IND,21.00,13.46,1.05,1.94,3.36,0.52,0.08,1.71,3.60,3.11,0.70,4.65,4.65,0.02,0.000,,
2730,Horford,Al,20.08,BOS,PF/C,@ PHI,24.00,6.75,1.23,5.40,2.48,0.49,0.78,0.96,1.40,0.26,0.08,2.63,3.43,0.01,0.000,,
5459,Kennard,Luke,20.07,MEM,PG/SG,MIA,26.00,10.12,2.38,3.13,2.08,0.66,0.18,0.92,0.96,1.06,0.13,3.34,4.53,0.01,0.000,,
5105,O'Neale,Royce,19.99,BKN,SG/SF,LAC,25.00,7.53,1.74,5.09,1.90,0.69,0.59,1.05,0.87,0.57,0.19,2.61,3.96,0.02,0.000,,
5767,Eubanks,Drew,19.93,PHO,C,@ CHI,20.00,6.79,0.08,5.92,1.56,0.57,1.18,0.82,2.70,1.15,0.45,2.78,1.90,0.01,0.000,,
3356,Burks,Alec,19.90,DET,PG/SG/SF,@ MIL,21.00,11.00,2.12,2.75,1.79,0.64,0.19,0.85,1.30,2.04,0.46,3.42,4.55,0.01,0.000,Questionable,
6769,Sasser,Marcus,19.83,DET,PG,@ MIL,24.00,9.29,1.66,2.38,2.58,1.19,0.14,0.92,1.66,0.99,0.26,3.32,4.74,0.00,0.000,,
6188,McDaniels,Jaden,19.82,MIN,SF/PF,NOR,26.00,10.62,1.19,3.60,1.42,0.69,0.74,1.37,2.84,1.37,0.51,4.03,4.20,0.01,0.000,,
5028,Looney,Kevon,19.73,GSW,PF/C,@ DEN,21.00,5.92,0.00,7.21,2.23,0.67,0.48,0.83,2.57,0.78,0.47,2.57,1.63,0.02,0.000,,
6503,Daniels,Dyson,19.23,NOR,PG/SG,@ MIN,25.00,6.86,0.85,4.49,3.21,0.98,0.35,1.34,1.70,0.91,0.34,2.55,3.78,0.00,0.000,,
6322,Grimes,Quentin,19.10,NYK,SG/SF,SAS,23.00,10.05,2.16,2.53,1.54,0.66,0.26,0.61,1.32,0.93,0.27,3.48,3.99,0.01,0.000,,
3456,Crowder,Jae,19.02,MIL,SF/PF,DET,25.00,6.83,1.33,4.70,1.64,1.04,0.46,0.87,1.09,0.66,0.20,2.42,3.17,0.00,0.000,,
5412,Prince,Taurean,18.90,LAL,SF/PF,@ HOU,28.00,10.84,1.91,3.14,1.61,0.69,0.41,1.67,1.89,1.33,0.30,3.80,4.46,0.01,0.000,Off Injury Report,
6289,Kuminga,Jonathan,18.58,GSW,PF,@ DEN,20.00,11.34,0.74,3.17,1.38,0.63,0.36,1.18,3.86,1.40,0.74,4.60,4.06,0.01,0.000,,
6163,Achiuwa,Precious,18.52,TOR,PF/C,@ DAL,20.00,8.50,0.66,6.13,0.87,0.52,0.42,1.08,2.74,1.04,0.47,3.40,3.57,0.04,0.000,Questionable,
6153,Hayes,Killian,18.18,DET,PG/SG,@ MIL,24.00,7.67,0.72,2.48,3.58,1.13,0.27,1.38,2.25,1.01,0.27,2.97,4.43,0.01,0.000,,
5577,Craig,Torrey,18.17,CHI,SF/PF,PHO,22.00,6.69,1.17,4.78,1.36,0.59,0.74,0.73,1.46,0.26,0.13,2.63,3.02,0.00,0.000,,
3677,Olynyk,Kelly,18.03,UTA,PF/C,@ IND,19.00,7.78,0.88,5.04,2.80,0.54,0.32,1.74,1.75,1.64,0.34,2.63,2.79,0.02,0.000,,
5006,Connaughton,Pat,17.92,MIL,SG/SF,DET,25.00,6.72,1.56,4.86,1.35,0.75,0.29,0.67,0.77,0.50,0.19,2.33,3.21,0.00,0.000,,
6751,George,Keyonte,17.83,UTA,SG,@ IND,22.00,10.47,1.68,2.52,3.31,0.61,0.17,2.33,1.90,1.63,0.40,3.58,5.35,0.01,0.000,,
2828,Gordon,Eric,17.75,PHO,SG/SF,@ CHI,25.00,10.25,2.07,1.75,2.36,0.49,0.29,1.28,1.52,1.00,0.23,3.59,4.52,0.01,0.000,,
5442,Jones,Derrick,17.70,DAL,SF,TOR,20.00,8.71,1.17,3.30,0.55,0.57,0.80,0.54,1.77,1.66,0.69,2.94,3.70,0.01,0.000,,
6526,Braun,Christian,17.57,DEN,SG,GSW,21.00,8.44,0.66,3.86,1.34,0.79,0.27,0.68,2.57,1.32,0.58,3.23,3.30,0.01,0.000,,
3948,Saric,Dario,17.31,GSW,PF/C,@ DEN,17.00,8.59,1.16,4.08,1.52,0.51,0.26,0.97,1.75,1.61,0.33,2.91,3.63,0.01,0.000,,
3766,Covington,Robert,17.30,PHI,SF/PF,BOS,18.00,5.28,0.96,3.42,1.66,1.17,0.71,0.59,0.98,0.44,0.14,1.94,2.57,0.00,0.000,,
6746,Coulibaly,Bilal,17.28,WAS,SF,@ CHA,25.00,7.37,0.82,3.68,1.79,1.33,0.63,1.95,1.93,1.05,0.70,2.75,3.94,0.01,0.000,,
5235,Niang,Georges,17.20,CLE,PF,@ OKC,23.00,9.60,2.12,3.07,1.03,0.38,0.16,0.69,1.29,0.66,0.09,3.41,4.24,0.01,0.000,,
5489,Hartenstein,Isaiah,17.16,NYK,C,SAS,19.00,4.84,0.07,6.06,1.59,0.61,0.84,0.88,2.02,0.59,0.33,2.09,1.34,0.00,0.000,,
5701,Okogie,Josh,17.09,PHO,SG/SF,@ CHI,23.00,7.10,0.93,3.88,1.56,0.84,0.50,0.98,1.48,1.35,0.49,2.41,3.15,0.01,0.000,,
5719,Trent,Gary,17.00,TOR,PG/SG,@ DAL,24.00,10.07,1.58,2.21,0.85,0.85,0.13,0.76,2.11,1.11,0.25,3.69,4.67,0.01,0.000,,
6212,Richards,Nick,16.85,CHA,C,WAS,18.00,7.30,0.00,5.89,0.53,0.20,1.01,0.98,2.78,1.74,0.58,2.78,1.42,0.02,0.000,,
6156,Lewis,Kira,16.59,NOR,PG,@ MIN,20.00,8.11,1.07,2.44,2.56,0.73,0.23,1.12,1.86,1.18,0.22,2.93,4.11,0.00,0.000,,
6158,Williams,Patrick,16.50,CHI,PF,PHO,21.00,7.21,1.14,3.14,0.93,0.85,0.69,0.82,1.57,0.65,0.16,2.71,3.31,0.01,0.000,Probable,
6173,Green,Josh,16.50,DAL,SG/SF,TOR,27.00,8.94,1.14,3.22,1.63,0.82,0.10,1.33,2.15,1.22,0.50,3.29,3.73,0.01,0.000,,
6533,Williams,Jaylin,16.43,OKC,PF/C,CLE,19.00,5.72,1.02,5.12,1.51,0.59,0.39,0.83,0.96,0.74,0.29,1.98,2.65,0.00,0.000,,
6501,Ivey,Jaden,16.33,DET,PG/SG,@ MIL,20.00,10.57,1.16,2.00,2.40,0.42,0.15,1.56,2.57,1.95,0.63,3.73,4.57,0.01,0.000,Questionable,
6051,Tate,Jae'Sean,16.27,HOU,SF/PF,LAL,21.00,7.06,0.43,3.80,2.01,0.63,0.33,0.84,2.36,1.05,0.44,2.79,3.37,0.01,0.000,,
6345,Hauser,Sam,15.99,BOS,SF/PF,@ PHI,19.00,7.19,2.01,3.18,1.04,0.48,0.35,0.54,0.52,0.12,0.05,2.53,3.50,0.01,0.000,,
5336,Payton II,Gary,15.98,GSW,PG/SG/SF,@ DEN,19.00,6.11,0.70,3.23,1.37,1.30,0.28,0.75,1.82,0.37,0.13,2.52,2.46,0.00,0.000,,
5058,Wright,Delon,15.97,WAS,PG/SG,@ CHA,18.00,5.84,0.66,2.56,2.47,1.13,0.22,0.68,1.44,0.98,0.19,2.10,2.55,0.00,0.000,,
5702,Bates-Diop,Keita,15.81,PHO,SF/PF,@ CHI,19.00,7.75,0.75,3.45,1.32,0.60,0.26,0.70,1.97,1.56,0.49,2.72,2.83,0.01,0.000,,
3675,Plumlee,Mason,15.77,LAC,C,@ BKN,17.00,6.32,0.00,5.67,1.48,0.40,0.42,1.02,2.47,1.38,0.65,2.47,0.95,0.01,0.000,,
6301,Kispert,Corey,15.75,WAS,SG/SF,@ CHA,23.00,9.53,1.88,2.54,0.84,0.36,0.11,0.69,1.34,1.21,0.19,3.22,3.81,0.00,0.000,Questionable,
6015,Mann,Terance,15.55,LAC,SG/SF,@ BKN,20.00,8.40,1.10,2.33,1.75,0.51,0.20,0.75,2.00,1.10,0.30,3.10,3.15,0.00,0.000,Out,
6109,Reddish,Cam,15.50,LAL,SF/PF,@ HOU,22.00,8.59,1.13,2.12,1.00,0.86,0.39,1.01,1.86,1.48,0.30,2.99,3.68,0.00,0.000,,
6329,Sharpe,Day'Ron,15.45,BKN,C,LAC,15.00,6.10,0.10,5.49,0.97,0.43,0.81,1.26,2.40,1.00,0.67,2.50,2.01,0.01,0.000,,
6532,Nembhard,Andrew,15.25,IND,PG/SG,UTA,19.00,7.37,0.62,2.00,3.47,0.68,0.13,1.39,2.26,0.99,0.29,2.88,3.58,0.01,0.000,,
3464,Drummond,Andre,15.11,CHI,C,PHO,13.00,5.65,0.00,6.11,0.48,0.69,0.43,0.98,2.39,0.87,0.85,2.39,1.91,0.01,0.000,,
6127,Martin,Caleb,15.08,MIA,SG/SF,@ MEM,20.00,7.20,0.82,3.42,1.16,0.70,0.25,0.82,1.84,1.06,0.25,2.66,3.11,0.01,0.000,Out,
5044,Powell,Norman,15.02,LAC,SG/SF,@ BKN,18.00,9.16,1.15,2.00,1.23,0.53,0.25,0.94,1.91,1.89,0.42,3.06,3.67,0.00,0.000,,
6303,Duarte,Chris,14.95,SAC,SF,POR,19.00,7.52,1.17,2.73,1.46,0.67,0.18,0.88,1.38,1.25,0.28,2.55,3.78,0.00,0.000,,
6775,Camara,Toumani,14.89,POR,PF,@ SAC,20.00,6.75,0.59,4.35,1.07,0.50,0.38,0.96,2.06,0.86,0.40,2.65,2.92,0.00,0.000,,
5714,Milton,Shake,14.76,MIN,PG/SG,NOR,18.00,7.76,0.72,1.87,2.86,0.41,0.17,1.00,2.11,1.38,0.27,2.83,3.31,0.00,0.000,,
6293,Hyland,Bones,14.46,LAC,PG/SG,@ BKN,13.00,7.88,1.43,1.47,2.02,0.45,0.16,0.74,1.37,0.85,0.16,2.80,3.81,0.00,0.000,,
6080,Alexander-Walker,Nickeil,14.35,MIN,SG/SF,NOR,18.00,6.79,1.10,2.20,1.63,0.56,0.29,0.59,1.39,0.71,0.36,2.49,3.56,0.00,0.000,,
3370,Jackson,Reggie,14.30,DEN,PG,GSW,20.00,7.11,1.01,1.47,2.75,0.70,0.11,1.07,1.82,0.44,0.08,2.83,3.95,0.00,0.000,,
5700,DiVincenzo,Donte,14.27,NYK,SG/SF,SAS,16.00,5.87,1.31,2.51,2.11,0.77,0.14,0.91,0.70,0.54,0.13,2.01,2.66,0.00,0.000,,
5036,Nance Jr.,Larry,14.04,NOR,PF/C,@ MIN,18.00,4.62,0.12,4.25,1.39,0.68,0.41,0.58,1.87,0.52,0.24,1.99,1.61,0.00,0.000,,
5899,Highsmith,Haywood,14.03,MIA,SF/PF,@ MEM,21.00,5.47,0.77,3.92,1.20,0.74,0.34,0.98,1.35,0.46,0.26,2.12,2.59,0.00,0.000,Playing,
5038,Osman,Cedi,13.98,SAS,SF/PF,@ NYK,18.00,7.12,1.35,2.20,1.55,0.44,0.16,0.63,1.19,0.69,0.33,2.54,3.19,0.00,0.000,,
5029,Lyles,Trey,13.92,SAC,PF/C,POR,14.00,6.41,0.99,3.80,0.77,0.33,0.33,0.59,1.08,1.28,0.28,2.07,2.60,0.00,0.000,Injured,
6531,Watson,Peyton,13.82,DEN,SG/SF,GSW,15.00,5.98,0.47,2.85,1.00,0.39,0.86,0.65,1.82,0.93,0.54,2.29,2.61,0.00,0.000,,
6150,Okoro,Isaac,13.73,CLE,SG/SF,@ OKC,20.00,5.59,0.69,2.95,1.08,0.71,0.40,0.52,1.28,0.96,0.32,1.97,2.19,0.00,0.000,Questionable,
5723,Walker,Lonnie,13.53,BKN,SG/SF,LAC,17.00,8.29,1.16,1.63,0.94,0.42,0.23,0.62,1.79,1.23,0.26,2.95,3.81,0.00,0.000,Probable,
6177,Maledon,Theo,13.52,CHA,PG,WAS,17.00,5.43,0.48,2.57,2.72,0.75,0.24,1.26,1.44,1.11,0.18,1.92,2.97,0.00,0.000,,
6191,Joe,Isaiah,13.45,OKC,PG/SG,CLE,17.00,7.44,1.57,1.91,0.91,0.57,0.07,0.57,0.79,1.15,0.24,2.36,3.11,0.00,0.000,,
6283,Moody,Moses,13.29,GSW,SG/SF,@ DEN,16.00,6.39,1.10,2.05,1.25,0.59,0.21,0.47,1.05,0.99,0.39,2.15,2.97,0.00,0.000,,
5040,Payne,Cam,13.28,MIL,PG,DET,14.00,5.63,0.76,1.82,3.07,0.49,0.13,0.88,1.36,0.63,0.15,2.12,3.28,0.00,0.000,,
5752,Robinson,Duncan,13.26,MIA,SG/SF,@ MEM,17.00,8.19,2.02,1.46,1.00,0.32,0.06,0.67,0.61,0.91,0.13,2.63,3.62,0.00,0.000,Probable,
6736,Wallace,Cason,13.22,OKC,SG,CLE,19.00,5.92,0.79,2.14,2.15,0.70,0.22,1.02,1.42,0.71,0.19,2.21,3.08,0.00,0.000,,
2824,Gallinari,Danilo,13.10,WAS,SF,@ CHA,14.00,7.82,1.23,2.23,0.78,0.28,0.10,0.47,1.27,1.59,0.18,2.50,3.15,0.00,0.000,,
5690,Holiday,Aaron,12.90,HOU,PG/SG,LAL,18.00,5.28,0.81,1.69,2.24,0.78,0.24,0.82,1.10,0.65,0.16,1.91,2.52,0.00,0.000,,
6193,Reed,Paul,12.86,PHI,PF/C,BOS,12.00,4.58,0.09,4.00,0.69,0.59,0.64,0.67,1.86,0.59,0.22,1.95,1.57,0.00,0.000,,
6184,Pritchard,Payton,12.77,BOS,PG/SG,@ PHI,15.00,6.38,1.32,2.11,2.08,0.37,0.03,0.89,0.91,0.60,0.10,2.23,3.22,0.00,0.000,,
5728,Landale,Jock,12.37,HOU,C,LAL,15.00,5.54,0.17,3.87,0.90,0.30,0.36,0.66,2.12,0.79,0.28,2.29,1.96,0.00,0.000,,
5724,Allen,Grayson,12.31,PHO,SG/SF,@ CHI,18.00,6.13,1.26,2.06,1.41,0.48,0.11,0.72,0.81,0.73,0.08,2.07,2.62,0.00,0.000,,
6513,Agbaji,Ochai,12.21,UTA,PG/SG,@ IND,18.00,6.91,1.02,1.82,1.53,0.31,0.21,0.88,1.39,1.07,0.24,2.41,3.30,0.00,0.000,,
5488,Bryant,Thomas,12.11,MIA,C,@ MEM,13.00,6.17,0.28,3.58,0.38,0.22,0.43,0.58,2.10,1.13,0.43,2.38,1.84,0.00,0.000,Playing,
3032,Beverley,Patrick,11.98,PHI,PG,BOS,19.00,3.40,0.69,2.59,1.90,0.61,0.44,0.61,0.49,0.35,0.15,1.18,1.95,0.00,0.000,,
5649,Kleber,Maxi,11.87,DAL,PF/C,TOR,18.00,4.37,0.83,3.19,1.00,0.26,0.56,0.56,0.69,0.50,0.21,1.52,2.16,0.00,0.000,Questionable,
6195,Marshall,Naji,11.73,NOR,SG/SF,@ MIN,16.00,5.61,0.49,2.64,1.53,0.49,0.18,0.92,1.53,1.08,0.32,2.02,2.76,0.00,0.000,Out,
5699,Carter,Jevon,11.73,CHI,PG/SG,PHO,14.00,5.42,1.07,1.55,1.59,0.47,0.22,0.54,0.94,0.33,0.09,2.01,2.91,0.00,0.000,,
5961,Thybulle,Matisse,11.70,POR,SG/SF,@ SAC,17.00,3.76,0.65,2.19,0.77,1.02,0.49,0.51,0.71,0.39,0.18,1.36,1.90,0.00,0.000,,
3945,Powell,Dwight,11.35,DAL,C,TOR,15.00,5.25,0.04,3.31,0.80,0.40,0.33,0.65,1.92,1.29,0.70,1.96,1.09,0.00,0.000,,
6032,Hachimura,Rui,11.20,LAL,SF/PF,@ HOU,13.00,6.47,0.52,2.65,0.46,0.24,0.22,0.52,1.97,0.97,0.30,2.49,2.33,0.00,0.000,Out,
6180,Nnaji,Zeke,11.14,DEN,PF/C,GSW,14.00,5.65,0.42,2.62,0.39,0.34,0.48,0.56,1.73,0.93,0.52,2.15,1.98,0.00,0.000,,
6166,Flynn,Malachi,11.13,TOR,PG,@ DAL,15.00,5.24,0.88,1.51,1.69,0.54,0.08,0.60,0.94,0.72,0.21,1.82,2.85,0.00,0.000,,
5456,Smith Jr.,Dennis,11.12,BKN,PG/SG,LAC,14.00,4.76,0.34,1.61,2.08,0.64,0.25,0.85,1.52,0.70,0.27,1.86,2.65,0.00,0.000,,
6747,Dick,Gradey,10.98,TOR,SG,@ DAL,17.00,5.49,1.16,2.36,0.81,0.38,0.10,0.58,0.77,0.47,0.09,1.93,2.84,0.00,0.000,,
6508,Davis,Johnny,10.50,WAS,SG/SF,@ CHA,13.00,5.31,0.67,2.00,0.92,0.42,0.22,0.59,1.33,0.64,0.34,2.00,2.88,0.00,0.000,,
5721,Bagley III,Marvin,10.19,DET,PF/C,@ MIL,12.00,5.64,0.17,2.97,0.44,0.18,0.28,0.61,2.12,0.89,0.35,2.29,2.09,0.00,0.000,,
5503,Vezenkov,Aleksandar,10.01,SAC,PF,POR,11.00,5.24,0.75,2.27,0.76,0.34,0.10,0.58,1.16,0.67,0.14,1.91,2.40,0.00,0.000,,
6286,Springer,Jaden,9.70,PHI,PG/SG,BOS,10.00,4.40,0.27,1.48,1.05,0.62,0.24,0.45,1.44,0.71,0.25,1.71,1.94,0.00,0.000,,
6595,Gilyard,Jacob,9.65,MEM,PG,MIA,11.00,3.32,0.70,0.90,2.77,0.45,0.08,0.60,0.43,0.36,0.11,1.13,1.65,0.00,0.000,,
6300,Mitchell,Davion,9.62,SAC,PG/SG,POR,14.00,3.92,0.61,1.00,2.15,0.43,0.15,0.54,0.90,0.29,0.07,1.51,2.05,0.00,0.000,,
6294,Thor,J.T.,9.58,CHA,PF,WAS,14.00,4.64,0.74,2.35,0.45,0.32,0.34,0.64,0.98,0.46,0.19,1.72,2.38,0.00,0.000,,
6309,Bassey,Charles,9.37,SAS,C,@ NYK,9.00,3.18,0.05,2.95,0.77,0.26,0.62,0.60,1.33,0.37,0.23,1.38,0.97,0.00,0.000,,
6509,Dieng,Ousmane,8.89,OKC,SF/PF,CLE,14.00,4.62,0.80,2.03,0.69,0.34,0.18,0.78,0.96,0.30,0.13,1.76,2.61,0.00,0.000,,
2724,Green,Jeff,8.54,HOU,PF/C,LAL,15.00,4.07,0.43,1.86,0.83,0.21,0.25,0.41,1.03,0.72,0.21,1.46,1.80,0.00,0.000,,
5856,Williams,Kenrich,8.40,OKC,SF/PF,CLE,11.00,3.28,0.41,2.14,0.88,0.41,0.15,0.43,0.93,0.19,0.20,1.34,1.46,0.00,0.000,Out,
3934,McDermott,Doug,8.16,SAS,SF/PF,@ NYK,12.00,4.84,0.97,1.38,0.77,0.17,0.05,0.56,0.75,0.43,0.14,1.72,2.08,0.00,0.000,Questionable,
5713,Shamet,Landry,7.97,WAS,PG/SG,@ CHA,11.00,4.22,0.88,0.99,0.99,0.28,0.06,0.41,0.54,0.50,0.08,1.42,2.16,0.00,0.000,,
6542,Christie,Max,7.96,LAL,SG/SF,@ HOU,11.00,3.97,0.65,1.60,0.61,0.25,0.21,0.44,0.71,0.60,0.13,1.36,1.77,0.00,0.000,,
5804,Watanabe,Yuta,7.94,PHO,SF/PF,@ CHI,11.00,3.23,0.64,1.94,0.56,0.32,0.22,0.36,0.47,0.37,0.13,1.11,1.46,0.00,0.000,,
6510,Branham,Malaki,7.73,SAS,PG/SG/SF,@ NYK,10.00,4.70,0.54,1.33,0.78,0.22,0.04,0.53,1.28,0.52,0.09,1.82,2.35,0.00,0.000,,
6561,Walker,Jabari,7.65,POR,SF/PF,@ SAC,10.00,3.66,0.33,2.09,0.55,0.21,0.20,0.45,1.04,0.59,0.17,1.37,1.63,0.00,0.000,,
5436,Korkmaz,Furkan,7.53,PHI,SG/SF,BOS,12.00,4.33,0.51,1.50,0.56,0.31,0.10,0.59,1.02,0.76,0.26,1.53,2.15,0.00,0.000,,
6182,Mays,Skylar,6.68,POR,SG,@ SAC,9.00,3.31,0.38,0.87,1.19,0.32,0.04,0.46,0.86,0.45,0.05,1.24,1.46,0.00,0.000,,
6321,Dosunmu,Ayo,6.62,CHI,SG,PHO,9.00,3.48,0.40,0.93,0.81,0.27,0.12,0.38,0.97,0.34,0.10,1.37,1.64,0.00,0.000,Questionable,
6718,Fontecchio,Simone,6.62,UTA,SF,@ IND,10.00,3.75,0.67,1.20,0.52,0.21,0.11,0.49,0.63,0.48,0.12,1.30,1.93,0.00,0.000,,
2643,Tucker,P.J.,6.37,LAC,SF,@ BKN,15.00,1.57,0.37,2.49,0.44,0.34,0.14,0.33,0.19,0.08,0.02,0.56,0.85,0.00,0.000,,
6520,Beauchamp,MarJon,6.21,MIL,SG/SF,DET,8.00,2.90,0.56,1.46,0.53,0.25,0.11,0.44,0.50,0.22,0.09,1.06,1.45,0.00,0.000,,
6459,Ryan,Matt,6.19,NOR,SF,@ MIN,10.00,3.45,0.83,0.94,0.47,0.18,0.06,0.32,0.33,0.30,0.06,1.16,2.14,0.00,0.000,,
6760,Strawther,Julian,5.93,DEN,SF,GSW,8.00,3.43,0.62,1.19,0.30,0.17,0.09,0.39,0.59,0.39,0.17,1.21,1.78,0.00,0.000,,
5510,Kornet,Luke,5.85,BOS,C,@ PHI,8.00,1.84,0.03,1.67,0.71,0.10,0.39,0.28,0.76,0.23,0.07,0.79,0.51,0.00,0.000,,
6764,Jaquez Jr.,Jaime,5.30,MIA,SF,@ MEM,8.00,2.77,0.29,1.15,0.40,0.27,0.09,0.41,0.79,0.32,0.10,1.08,1.39,0.00,0.000,Playing,
6079,Hayes,Jaxson,5.19,LAL,PF/C,@ HOU,6.00,2.13,0.05,1.50,0.28,0.21,0.26,0.31,0.73,0.52,0.19,0.78,0.59,0.00,0.000,Questionable,
5098,McConnell,T.J.,5.09,IND,PG,UTA,5.00,1.96,0.06,0.94,1.34,0.23,0.04,0.44,0.78,0.22,0.05,0.84,0.85,0.00,0.000,,
6016,Brissett,Oshae,4.82,BOS,SF/PF,@ PHI,7.00,2.13,0.25,1.23,0.33,0.21,0.10,0.23,0.49,0.40,0.15,0.74,1.17,0.00,0.000,Questionable,
3924,Harris,Joe,4.79,DET,SG/SF,@ MIL,7.00,2.50,0.69,0.70,0.39,0.13,0.04,0.17,0.17,0.09,0.05,0.86,1.06,0.00,0.000,,
6249,Yurtseven,Omer,3.92,UTA,C,@ IND,4.00,1.73,0.08,1.44,0.16,0.09,0.09,0.20,0.62,0.25,0.12,0.70,0.67,0.00,0.000,,
6365,Watford,Trendon,3.49,BKN,PF,LAC,4.00,1.89,0.09,0.85,0.36,0.10,0.07,0.28,0.66,0.30,0.12,0.75,0.60,0.00,0.000,,
6566,Champagnie,Julian,0.00,SAS,SF/PF,@ NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3225,Smith,Ish,0.00,CHA,PG,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6567,Diabate,Moussa,0.00,LAC,PF/C,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6397,Sarr,Olivier,0.00,OKC,C,CLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5421,Jones,Damian,0.00,CLE,C,@ OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6350,Omoruyi,Eugene,0.00,WAS,SF/PF,@ CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6583,Green,AJ,0.00,MIL,PG/SG,DET,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6039,Wigginton,Lindell,0.00,MIL,PG/SG,DET,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
3812,Marjanovic,Boban,0.00,HOU,C,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6339,Wiggins,Aaron,0.00,OKC,SG/SF,CLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5670,Graham,Devonte',0.00,SAS,PG/SG,@ NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6623,Freeman-Liberty,Javon,0.00,TOR,PG,@ DAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5695,Mykhailiuk,Svi,0.00,BOS,SF,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5803,McLaughlin,Jordan,0.00,MIN,PG,NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6579,Swider,Cole,0.00,MIA,SF/PF,@ MEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6572,Robinson,Orlando,0.00,MIA,C,@ MEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Playing,
6334,Sims,Jericho,0.00,NYK,PF/C,SAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6496,Waters III,Lindy,0.00,OKC,SG/SF/PF,CLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6314,Boston Jr.,Brandon,0.00,LAC,SG/SF,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6734,Walker,Jarace,0.00,IND,PF,UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Off Injury Report,
6355,Washington,Duane,0.00,NYK,SG,SAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6022,Brown,Moses,0.00,POR,C,@ SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6124,Jerome,Ty,0.00,CLE,PG/SG,@ OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6575,Quinones,Lester,0.00,GSW,SG,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
